Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 4.7533, Plan similarity: 1.6406, Random contrast: 0.2441
Normal loss: 4.5920, Plan similarity: 1.6250, Random contrast: 0.5078
Normal loss: 4.2435, Plan similarity: 1.8516, Random contrast: 0.4336
Normal loss: 4.7544, Plan similarity: 1.6953, Random contrast: 0.3867
Normal loss: 4.4215, Plan similarity: 1.4844, Random contrast: 0.5391
Normal loss: 4.5032, Plan similarity: 1.5234, Random contrast: 0.5547
Normal loss: 4.4841, Plan similarity: 1.6406, Random contrast: 0.5625
Normal loss: 4.3936, Plan similarity: 2.0156, Random contrast: 0.4883
Normal loss: 4.6983, Plan similarity: 1.9688, Random contrast: 0.2314
Normal loss: 5.1416, Plan similarity: 2.0781, Random contrast: 0.0208
Normal loss: 4.5048, Plan similarity: 1.8281, Random contrast: 0.4043
Normal loss: 4.4967, Plan similarity: 1.5000, Random contrast: 0.5664
Normal loss: 4.5306, Plan similarity: 1.9062, Random contrast: 0.3535
Normal loss: 4.4123, Plan similarity: 1.6016, Random contrast: 0.6016
Normal loss: 4.3464, Plan similarity: 1.6484, Random contrast: 0.4746
Normal loss: 4.4770, Plan similarity: 1.6094, Random contrast: 0.3828
Normal loss: 4.3638, Plan similarity: 1.7500, Random contrast: 0.4258
Normal loss: 4.5490, Plan similarity: 2.9688, Random contrast: 0.2871
Normal loss: 4.4091, Plan similarity: 1.5625, Random contrast: 0.4805
Normal loss: 4.7274, Plan similarity: 1.6172, Random contrast: 0.4102
Normal loss: 4.2145, Plan similarity: 1.6562, Random contrast: 0.3926
Normal loss: 4.5611, Plan similarity: 1.8516, Random contrast: 0.2012
Normal loss: 4.5933, Plan similarity: 1.8984, Random contrast: 0.2910
Normal loss: 4.4564, Plan similarity: 1.7344, Random contrast: 0.3359
Normal loss: 4.4671, Plan similarity: 1.6875, Random contrast: 0.3184
Normal loss: 4.5464, Plan similarity: 1.5234, Random contrast: 0.5391
Normal loss: 4.6882, Plan similarity: 1.6562, Random contrast: 0.1729
Normal loss: 4.7151, Plan similarity: 1.7188, Random contrast: 0.4062
Normal loss: 4.6348, Plan similarity: 1.7969, Random contrast: 0.4141
Normal loss: 4.4520, Plan similarity: 1.5000, Random contrast: 0.5703
Normal loss: 4.6036, Plan similarity: 1.6875, Random contrast: 0.4160
Normal loss: 4.4185, Plan similarity: 1.6641, Random contrast: 0.4219
Normal loss: 4.5007, Plan similarity: 1.8281, Random contrast: 0.3203
Normal loss: 4.3339, Plan similarity: 1.7188, Random contrast: 0.4414
Normal loss: 4.2430, Plan similarity: 1.6719, Random contrast: 0.2773
Normal loss: 4.5438, Plan similarity: 1.6406, Random contrast: 0.4199
Normal loss: 4.3871, Plan similarity: 1.5547, Random contrast: 0.3535
Normal loss: 4.6567, Plan similarity: 1.4219, Random contrast: 0.5859
Normal loss: 4.5426, Plan similarity: 1.4375, Random contrast: 0.3945
Normal loss: 4.3597, Plan similarity: 1.5156, Random contrast: 0.5117
Normal loss: 4.2665, Plan similarity: 1.5156, Random contrast: 0.4883
Normal loss: 4.7986, Plan similarity: 2.4219, Random contrast: 0.1729
Normal loss: 4.3509, Plan similarity: 1.6094, Random contrast: 0.2217
Normal loss: 4.4277, Plan similarity: 1.5625, Random contrast: 0.4219
Normal loss: 4.4787, Plan similarity: 1.7031, Random contrast: 0.3496
Normal loss: 4.5932, Plan similarity: 1.8125, Random contrast: 0.2119
Normal loss: 4.5636, Plan similarity: 1.8125, Random contrast: 0.2402
Normal loss: 4.2972, Plan similarity: 1.5000, Random contrast: 0.5195
Normal loss: 4.5356, Plan similarity: 1.4219, Random contrast: 0.5664
Normal loss: 4.4813, Plan similarity: 1.7578, Random contrast: 0.2441
Normal loss: 4.5024, Plan similarity: 1.8750, Random contrast: 0.2910
Normal loss: 4.4753, Plan similarity: 1.7031, Random contrast: 0.3789
Normal loss: 4.4955, Plan similarity: 1.7969, Random contrast: 0.1816
Normal loss: 4.2233, Plan similarity: 2.2812, Random contrast: 0.5312
Normal loss: 4.5192, Plan similarity: 1.5938, Random contrast: 0.5703
Normal loss: 4.2761, Plan similarity: 1.5000, Random contrast: 0.6172
Normal loss: 4.3670, Plan similarity: 1.5078, Random contrast: 0.5391
Normal loss: 4.3579, Plan similarity: 1.5781, Random contrast: 0.3438
Normal loss: 4.4369, Plan similarity: 1.7422, Random contrast: 0.3867
Normal loss: 4.3229, Plan similarity: 1.6797, Random contrast: 0.5000
Normal loss: 4.5039, Plan similarity: 1.8906, Random contrast: 0.1201
Normal loss: 4.2997, Plan similarity: 1.6406, Random contrast: 0.4258
Normal loss: 4.5278, Plan similarity: 1.8281, Random contrast: 0.0708
Normal loss: 4.7069, Plan similarity: 1.7266, Random contrast: 0.3203
Normal loss: 4.3390, Plan similarity: 1.7188, Random contrast: 0.5273
Normal loss: 4.5365, Plan similarity: 1.6406, Random contrast: 0.0000
Normal loss: 4.3031, Plan similarity: 1.6797, Random contrast: 0.3574
Normal loss: 4.3890, Plan similarity: 1.6719, Random contrast: 0.2100
Normal loss: 4.5139, Plan similarity: 1.7344, Random contrast: 0.4531
Normal loss: 4.3013, Plan similarity: 1.5938, Random contrast: 0.2559
Normal loss: 4.5005, Plan similarity: 1.7500, Random contrast: 0.1318
Normal loss: 4.3151, Plan similarity: 1.5938, Random contrast: 0.5156
Normal loss: 4.7872, Plan similarity: 1.8516, Random contrast: 0.0000
Normal loss: 4.1994, Plan similarity: 1.7031, Random contrast: 0.4766
Normal loss: 4.3799, Plan similarity: 1.3750, Random contrast: 0.6250
Normal loss: 4.3736, Plan similarity: 1.8906, Random contrast: 0.1670
Normal loss: 4.2793, Plan similarity: 1.5469, Random contrast: 0.5156
Normal loss: 4.4304, Plan similarity: 1.5312, Random contrast: 0.4824
Normal loss: 4.3750, Plan similarity: 1.6094, Random contrast: 0.5859
Normal loss: 4.2925, Plan similarity: 1.7344, Random contrast: 0.1299
Normal loss: 4.2707, Plan similarity: 1.6172, Random contrast: 0.3281
Normal loss: 4.4034, Plan similarity: 1.7266, Random contrast: 0.2637
Normal loss: 4.4240, Plan similarity: 1.8594, Random contrast: 0.1177
Normal loss: 4.3775, Plan similarity: 1.6719, Random contrast: 0.4922
Normal loss: 4.3165, Plan similarity: 1.5625, Random contrast: 0.5156
Normal loss: 4.2252, Plan similarity: 1.7266, Random contrast: 0.2148
Normal loss: 4.4132, Plan similarity: 1.8750, Random contrast: 0.0000
Normal loss: 4.4457, Plan similarity: 1.7031, Random contrast: 0.1299
Normal loss: 4.3887, Plan similarity: 1.5859, Random contrast: 0.4160
Normal loss: 4.3299, Plan similarity: 1.7500, Random contrast: 0.4688
Normal loss: 4.2430, Plan similarity: 1.6562, Random contrast: 0.3867
Normal loss: 4.3520, Plan similarity: 1.7812, Random contrast: 0.1250
Normal loss: 4.4048, Plan similarity: 1.8906, Random contrast: 0.1807
Normal loss: 4.6410, Plan similarity: 1.7656, Random contrast: 0.4023
Normal loss: 4.2415, Plan similarity: 1.6875, Random contrast: 0.3555
Normal loss: 4.7817, Plan similarity: 1.7812, Random contrast: 0.2383
Normal loss: 4.0779, Plan similarity: 1.7344, Random contrast: 0.4648
Normal loss: 4.1763, Plan similarity: 1.7344, Random contrast: 0.3945
Normal loss: 4.6687, Plan similarity: 1.5938, Random contrast: 0.4102
Normal loss: 4.4369, Plan similarity: 1.5781, Random contrast: 0.2812
Normal loss: 4.5970, Plan similarity: 1.5156, Random contrast: 0.2061
Normal loss: 4.2924, Plan similarity: 1.7500, Random contrast: 0.2070
Normal loss: 4.3633, Plan similarity: 1.4531, Random contrast: 0.5781
Normal loss: 4.2576, Plan similarity: 1.7734, Random contrast: 0.2266
Normal loss: 4.4933, Plan similarity: 1.6953, Random contrast: 0.3945
Normal loss: 4.7815, Plan similarity: 1.5781, Random contrast: 0.5000
Normal loss: 4.3574, Plan similarity: 1.6875, Random contrast: 0.3965
Normal loss: 4.2397, Plan similarity: 1.6953, Random contrast: 0.4980
Normal loss: 4.4162, Plan similarity: 1.7344, Random contrast: 0.3125
Normal loss: 4.4305, Plan similarity: 1.4844, Random contrast: 0.5312
Normal loss: 4.5006, Plan similarity: 1.8281, Random contrast: 0.2158
Normal loss: 4.4290, Plan similarity: 1.6094, Random contrast: 0.4375
Normal loss: 4.2868, Plan similarity: 1.5625, Random contrast: 0.4922
Normal loss: 4.1975, Plan similarity: 1.6250, Random contrast: 0.4609
Normal loss: 4.2803, Plan similarity: 1.6562, Random contrast: 0.4141
Normal loss: 4.5862, Plan similarity: 1.8125, Random contrast: 0.0630
Normal loss: 4.3240, Plan similarity: 1.7812, Random contrast: 0.2139
Normal loss: 4.5193, Plan similarity: 1.6172, Random contrast: 0.4961
Normal loss: 4.1763, Plan similarity: 1.6641, Random contrast: 0.5312
Normal loss: 4.6160, Plan similarity: 1.9453, Random contrast: 0.0364
Normal loss: 4.2125, Plan similarity: 1.5938, Random contrast: 0.5742
Normal loss: 4.5592, Plan similarity: 1.7344, Random contrast: 0.0000
Normal loss: 4.3402, Plan similarity: 1.6719, Random contrast: 0.4277
Normal loss: 4.2701, Plan similarity: 1.7031, Random contrast: 0.2520
Normal loss: 4.4086, Plan similarity: 1.4453, Random contrast: 0.6016
Normal loss: 4.1854, Plan similarity: 1.5625, Random contrast: 0.5117
Normal loss: 4.4691, Plan similarity: 1.6406, Random contrast: 0.3984
Normal loss: 4.4646, Plan similarity: 1.7188, Random contrast: 0.3105
Normal loss: 4.4354, Plan similarity: 1.4922, Random contrast: 0.4277
Normal loss: 4.6549, Plan similarity: 1.7969, Random contrast: 0.1069
Normal loss: 4.3643, Plan similarity: 1.5781, Random contrast: 0.5625
Normal loss: 3.9629, Plan similarity: 1.8125, Random contrast: 0.4160
Normal loss: 4.0321, Plan similarity: 1.6562, Random contrast: 0.3594
Normal loss: 4.5773, Plan similarity: 1.6875, Random contrast: 0.2197
Normal loss: 4.1782, Plan similarity: 1.6562, Random contrast: 0.4043
Normal loss: 4.1520, Plan similarity: 1.4453, Random contrast: 0.4102
Normal loss: 4.3437, Plan similarity: 1.7656, Random contrast: 0.2930
Normal loss: 4.4591, Plan similarity: 1.7188, Random contrast: 0.0559
Normal loss: 4.4365, Plan similarity: 1.7969, Random contrast: 0.4492
Normal loss: 4.5209, Plan similarity: 1.7734, Random contrast: 0.3652
Normal loss: 4.4320, Plan similarity: 1.7031, Random contrast: 0.2852
Normal loss: 4.3678, Plan similarity: 1.8281, Random contrast: 0.0000
Normal loss: 4.2507, Plan similarity: 1.7188, Random contrast: 0.2852
Normal loss: 4.2107, Plan similarity: 1.6250, Random contrast: 0.4707
Normal loss: 4.0694, Plan similarity: 1.5859, Random contrast: 0.2080
Normal loss: 4.3062, Plan similarity: 1.7344, Random contrast: 0.2656
Normal loss: 4.4685, Plan similarity: 1.6562, Random contrast: 0.4922
Normal loss: 4.3970, Plan similarity: 1.7344, Random contrast: 0.2734
Normal loss: 4.4960, Plan similarity: 1.7969, Random contrast: 0.3711
Normal loss: 4.2486, Plan similarity: 1.7266, Random contrast: 0.3516
Normal loss: 4.2474, Plan similarity: 1.5625, Random contrast: 0.5234
Normal loss: 4.4038, Plan similarity: 1.5000, Random contrast: 0.5469
Normal loss: 4.3277, Plan similarity: 1.5859, Random contrast: 0.3496
Normal loss: 4.2482, Plan similarity: 1.9062, Random contrast: 0.2285
Normal loss: 4.3571, Plan similarity: 1.7031, Random contrast: 0.2812
Normal loss: 4.3220, Plan similarity: 1.5625, Random contrast: 0.4668
Normal loss: 4.2577, Plan similarity: 1.6406, Random contrast: 0.4570
Normal loss: 4.2500, Plan similarity: 1.8359, Random contrast: 0.3555
Normal loss: 4.0191, Plan similarity: 1.7656, Random contrast: 0.3027
Normal loss: 4.3200, Plan similarity: 1.5469, Random contrast: 0.4805
Normal loss: 4.2946, Plan similarity: 1.8359, Random contrast: 0.0000
Normal loss: 4.2480, Plan similarity: 1.6172, Random contrast: 0.4062
Normal loss: 4.2837, Plan similarity: 1.6094, Random contrast: 0.5312
Normal loss: 4.1360, Plan similarity: 1.6562, Random contrast: 0.4570
Normal loss: 4.2619, Plan similarity: 1.5469, Random contrast: 0.4590
Normal loss: 4.1683, Plan similarity: 1.6172, Random contrast: 0.4766
Normal loss: 4.3973, Plan similarity: 1.6562, Random contrast: 0.0000
Normal loss: 4.3384, Plan similarity: 1.8125, Random contrast: 0.1758
Normal loss: 4.1984, Plan similarity: 1.7422, Random contrast: 0.4727
Normal loss: 4.0094, Plan similarity: 1.6797, Random contrast: 0.4844
Normal loss: 4.4397, Plan similarity: 1.6953, Random contrast: 0.0000
Normal loss: 4.5343, Plan similarity: 1.8359, Random contrast: 0.0103
Normal loss: 4.1364, Plan similarity: 1.7969, Random contrast: 0.4277
Normal loss: 4.3746, Plan similarity: 1.7031, Random contrast: 0.4023
Normal loss: 4.4507, Plan similarity: 1.5469, Random contrast: 0.3750
Normal loss: 4.4161, Plan similarity: 1.6562, Random contrast: 0.3926
Normal loss: 4.1891, Plan similarity: 1.6719, Random contrast: 0.4824
Normal loss: 4.3521, Plan similarity: 1.7656, Random contrast: 0.4355
Normal loss: 3.9842, Plan similarity: 1.7656, Random contrast: 0.2793
Normal loss: 4.5409, Plan similarity: 1.6953, Random contrast: 0.2207
Normal loss: 4.3443, Plan similarity: 1.7812, Random contrast: 0.3438
Normal loss: 4.1112, Plan similarity: 1.7188, Random contrast: 0.3652
Normal loss: 4.2815, Plan similarity: 1.7812, Random contrast: 0.2324
Normal loss: 4.2392, Plan similarity: 1.8750, Random contrast: 0.0500
Normal loss: 4.2840, Plan similarity: 1.6562, Random contrast: 0.1196
Normal loss: 4.2402, Plan similarity: 1.7031, Random contrast: 0.3691
Normal loss: 4.2991, Plan similarity: 1.7266, Random contrast: 0.3516
Normal loss: 4.2614, Plan similarity: 1.6094, Random contrast: 0.4805
Normal loss: 4.2482, Plan similarity: 1.5234, Random contrast: 0.5156
Normal loss: 4.2821, Plan similarity: 1.7031, Random contrast: 0.3145
Normal loss: 4.4043, Plan similarity: 1.6250, Random contrast: 0.3828
Normal loss: 4.1243, Plan similarity: 1.9375, Random contrast: 0.0435
Normal loss: 4.0395, Plan similarity: 1.7500, Random contrast: 0.4707
Normal loss: 4.2479, Plan similarity: 1.7188, Random contrast: 0.4531
Normal loss: 4.0580, Plan similarity: 1.8281, Random contrast: 0.2910
Normal loss: 4.2161, Plan similarity: 1.7500, Random contrast: 0.2852
Normal loss: 4.2222, Plan similarity: 1.8516, Random contrast: 0.2139
Normal loss: 4.1287, Plan similarity: 1.7891, Random contrast: 0.5039
Normal loss: 4.0051, Plan similarity: 1.7344, Random contrast: 0.2930
Normal loss: 4.1308, Plan similarity: 1.6250, Random contrast: 0.2812
Normal loss: 4.4244, Plan similarity: 1.7109, Random contrast: 0.2891
Normal loss: 4.3582, Plan similarity: 1.6172, Random contrast: 0.3555
Normal loss: 4.4117, Plan similarity: 1.7344, Random contrast: 0.3984
Normal loss: 4.0853, Plan similarity: 1.7969, Random contrast: 0.3672
Normal loss: 3.9926, Plan similarity: 1.6172, Random contrast: 0.3730
Normal loss: 4.0121, Plan similarity: 1.8281, Random contrast: 0.1299
Normal loss: 4.5424, Plan similarity: 1.6875, Random contrast: 0.0000
Normal loss: 4.4424, Plan similarity: 1.8594, Random contrast: 0.1973
Normal loss: 4.1986, Plan similarity: 1.6484, Random contrast: 0.4609
Normal loss: 4.4242, Plan similarity: 1.5781, Random contrast: 0.4844
Normal loss: 4.4137, Plan similarity: 1.7109, Random contrast: 0.2207
Normal loss: 4.4205, Plan similarity: 1.8281, Random contrast: 0.1816
Normal loss: 4.2590, Plan similarity: 1.6562, Random contrast: 0.5234
Normal loss: 4.3958, Plan similarity: 2.1094, Random contrast: 0.0728
Normal loss: 4.3107, Plan similarity: 1.8203, Random contrast: 0.3184
Normal loss: 4.0854, Plan similarity: 1.6484, Random contrast: 0.2871
Normal loss: 4.2938, Plan similarity: 1.7969, Random contrast: 0.0481
Normal loss: 4.3197, Plan similarity: 1.6719, Random contrast: 0.0835
Normal loss: 4.1931, Plan similarity: 1.8594, Random contrast: 0.4531
Normal loss: 3.9889, Plan similarity: 1.8750, Random contrast: 0.3555
Normal loss: 4.2436, Plan similarity: 1.7500, Random contrast: 0.3965
Normal loss: 4.1486, Plan similarity: 1.6562, Random contrast: 0.1289
Normal loss: 4.4390, Plan similarity: 1.6328, Random contrast: 0.0000
Normal loss: 4.0874, Plan similarity: 1.8281, Random contrast: 0.3184
Normal loss: 4.1012, Plan similarity: 1.7969, Random contrast: 0.4258
Normal loss: 4.2563, Plan similarity: 1.7344, Random contrast: 0.3984
Normal loss: 4.3836, Plan similarity: 1.7812, Random contrast: 0.3672
Normal loss: 4.2422, Plan similarity: 1.8281, Random contrast: 0.2109
Normal loss: 4.3808, Plan similarity: 1.6719, Random contrast: 0.1631
Normal loss: 4.2487, Plan similarity: 1.6875, Random contrast: 0.4473
Normal loss: 4.1465, Plan similarity: 1.8438, Random contrast: 0.3574
Normal loss: 4.1377, Plan similarity: 1.6875, Random contrast: 0.3633
Normal loss: 4.4585, Plan similarity: 1.6484, Random contrast: 0.0757
Normal loss: 4.6115, Plan similarity: 1.7656, Random contrast: 0.1924
Normal loss: 4.2000, Plan similarity: 1.7031, Random contrast: 0.3438
Normal loss: 4.3917, Plan similarity: 1.8672, Random contrast: 0.1357
Normal loss: 4.1311, Plan similarity: 1.7812, Random contrast: 0.4414
Normal loss: 4.2768, Plan similarity: 1.6953, Random contrast: 0.3438
Normal loss: 4.4393, Plan similarity: 1.8359, Random contrast: 0.0000
Normal loss: 3.9122, Plan similarity: 1.6797, Random contrast: 0.3086
Normal loss: 4.2772, Plan similarity: 1.7734, Random contrast: 0.4180
Normal loss: 3.9335, Plan similarity: 1.5469, Random contrast: 0.3789
Normal loss: 4.4213, Plan similarity: 1.6719, Random contrast: 0.0000
Normal loss: 4.2221, Plan similarity: 1.7656, Random contrast: 0.1221
Normal loss: 4.0686, Plan similarity: 1.7031, Random contrast: 0.4316
Normal loss: 4.3550, Plan similarity: 1.8125, Random contrast: 0.3203
Normal loss: 4.1569, Plan similarity: 1.7734, Random contrast: 0.2041
Normal loss: 4.7044, Plan similarity: 2.0312, Random contrast: 0.0032
Normal loss: 4.5765, Plan similarity: 1.9062, Random contrast: 0.1143
Normal loss: 4.2991, Plan similarity: 1.8125, Random contrast: 0.0013
Normal loss: 4.4704, Plan similarity: 1.8281, Random contrast: 0.1816
Normal loss: 4.2574, Plan similarity: 1.7656, Random contrast: 0.4043
Normal loss: 4.3541, Plan similarity: 1.6719, Random contrast: 0.3770
Normal loss: 3.9449, Plan similarity: 1.7812, Random contrast: 0.3008
Normal loss: 4.0471, Plan similarity: 1.6875, Random contrast: 0.3203
Normal loss: 4.2123, Plan similarity: 1.7188, Random contrast: 0.3594
Normal loss: 4.1294, Plan similarity: 1.7812, Random contrast: 0.3184
Normal loss: 4.0753, Plan similarity: 1.6250, Random contrast: 0.3496
Normal loss: 4.4479, Plan similarity: 1.7344, Random contrast: 0.3301
Normal loss: 3.8688, Plan similarity: 1.7969, Random contrast: 0.3438
Normal loss: 4.1324, Plan similarity: 1.7031, Random contrast: 0.4297
Normal loss: 4.3049, Plan similarity: 1.8125, Random contrast: 0.0000
Normal loss: 4.1925, Plan similarity: 1.7344, Random contrast: 0.2930
Normal loss: 3.9020, Plan similarity: 1.7656, Random contrast: 0.0481
Normal loss: 4.2134, Plan similarity: 1.6719, Random contrast: 0.3477
Normal loss: 3.9578, Plan similarity: 1.5938, Random contrast: 0.5000
