Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 2.8919, Plan similarity: 2.2344, Random contrast: 0.6836
Normal loss: 2.8679, Plan similarity: 2.2812, Random contrast: 0.6875
Normal loss: 3.0250, Plan similarity: 2.5000, Random contrast: 0.6836
Normal loss: 2.8602, Plan similarity: 2.9688, Random contrast: 0.6719
Normal loss: 2.6029, Plan similarity: 2.5625, Random contrast: 0.6641
Normal loss: 2.8516, Plan similarity: 2.7188, Random contrast: 0.6836
Normal loss: 2.8298, Plan similarity: 2.5469, Random contrast: 0.6836
Normal loss: 3.0964, Plan similarity: 2.2656, Random contrast: 0.6836
Normal loss: 2.9225, Plan similarity: 2.7188, Random contrast: 0.6875
Normal loss: 2.8632, Plan similarity: 2.8438, Random contrast: 0.6875
Normal loss: 2.6795, Plan similarity: 2.7969, Random contrast: 0.6797
Normal loss: 3.0510, Plan similarity: 2.5781, Random contrast: 0.6875
Normal loss: 2.6863, Plan similarity: 2.5312, Random contrast: 0.6797
Normal loss: 2.8679, Plan similarity: 3.0000, Random contrast: 0.6680
Normal loss: 2.7339, Plan similarity: 2.7500, Random contrast: 0.6719
Normal loss: 2.9837, Plan similarity: 2.5312, Random contrast: 0.6836
Normal loss: 2.7284, Plan similarity: 2.3281, Random contrast: 0.6719
Normal loss: 2.6992, Plan similarity: 2.8438, Random contrast: 0.6719
Normal loss: 2.6043, Plan similarity: 2.8125, Random contrast: 0.6875
Normal loss: 2.7500, Plan similarity: 2.7656, Random contrast: 0.6797
Normal loss: 2.8253, Plan similarity: 2.7344, Random contrast: 0.6875
Normal loss: 2.9893, Plan similarity: 2.6875, Random contrast: 0.6875
Normal loss: 2.6522, Plan similarity: 2.9688, Random contrast: 0.6836
Normal loss: 2.7084, Plan similarity: 3.0781, Random contrast: 0.6719
Normal loss: 2.5537, Plan similarity: 2.7500, Random contrast: 0.6875
Normal loss: 2.8643, Plan similarity: 2.6875, Random contrast: 0.6875
Normal loss: 2.9370, Plan similarity: 2.5938, Random contrast: 0.6875
Normal loss: 3.0292, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 3.0664, Plan similarity: 3.7812, Random contrast: 0.6836
Normal loss: 3.4278, Plan similarity: 2.2500, Random contrast: 0.6836
Normal loss: 3.0548, Plan similarity: 3.5938, Random contrast: 0.6797
Normal loss: 2.6772, Plan similarity: 3.5781, Random contrast: 0.6875
Normal loss: 2.8967, Plan similarity: 3.6875, Random contrast: 0.6836
Normal loss: 2.8224, Plan similarity: 3.6875, Random contrast: 0.6875
Normal loss: 3.1365, Plan similarity: 2.0469, Random contrast: 0.6875
Normal loss: 2.8886, Plan similarity: 2.7188, Random contrast: 0.6875
Normal loss: 2.6527, Plan similarity: 2.8438, Random contrast: 0.6836
Normal loss: 2.6634, Plan similarity: 4.0312, Random contrast: 0.6719
Normal loss: 2.6665, Plan similarity: 3.3125, Random contrast: 0.6680
Normal loss: 2.6950, Plan similarity: 3.0000, Random contrast: 0.6836
Normal loss: 3.2480, Plan similarity: 2.7188, Random contrast: 0.6758
Normal loss: 2.9081, Plan similarity: 3.6875, Random contrast: 0.6875
Normal loss: 3.1913, Plan similarity: 3.6250, Random contrast: 0.6875
Normal loss: 3.0815, Plan similarity: 3.1719, Random contrast: 0.6797
Normal loss: 2.8225, Plan similarity: 3.4375, Random contrast: 0.6797
Normal loss: 3.2394, Plan similarity: 2.3438, Random contrast: 0.6875
Normal loss: 3.2076, Plan similarity: 2.4375, Random contrast: 0.6797
Normal loss: 3.0077, Plan similarity: 2.8906, Random contrast: 0.6875
Normal loss: 2.8840, Plan similarity: 3.2188, Random contrast: 0.6719
Normal loss: 3.4303, Plan similarity: 2.1875, Random contrast: 0.6797
Normal loss: 2.6120, Plan similarity: 3.1719, Random contrast: 0.6797
Normal loss: 2.7737, Plan similarity: 3.9375, Random contrast: 0.6797
Normal loss: 2.9365, Plan similarity: 3.5625, Random contrast: 0.6797
Normal loss: 3.2591, Plan similarity: 2.2812, Random contrast: 0.6797
Normal loss: 2.7249, Plan similarity: 3.1562, Random contrast: 0.6797
Normal loss: 3.0772, Plan similarity: 2.7812, Random contrast: 0.6758
Normal loss: 2.6233, Plan similarity: 2.3125, Random contrast: 0.6875
Normal loss: 2.7377, Plan similarity: 2.3906, Random contrast: 0.6797
Normal loss: 3.0507, Plan similarity: 2.7656, Random contrast: 0.6836
Normal loss: 2.8550, Plan similarity: 3.1406, Random contrast: 0.6797
Normal loss: 2.9781, Plan similarity: 2.2812, Random contrast: 0.6836
Normal loss: 2.6388, Plan similarity: 2.6094, Random contrast: 0.6875
Normal loss: 2.5578, Plan similarity: 2.7812, Random contrast: 0.6797
Normal loss: 3.0094, Plan similarity: 3.0312, Random contrast: 0.6836
Normal loss: 2.8939, Plan similarity: 2.7344, Random contrast: 0.6875
Normal loss: 3.0991, Plan similarity: 2.7656, Random contrast: 0.6797
Normal loss: 2.7857, Plan similarity: 3.1562, Random contrast: 0.6797
Normal loss: 2.7363, Plan similarity: 2.4688, Random contrast: 0.6797
Normal loss: 2.8967, Plan similarity: 2.3438, Random contrast: 0.6797
Normal loss: 2.8759, Plan similarity: 2.4062, Random contrast: 0.6797
Normal loss: 2.9921, Plan similarity: 3.3906, Random contrast: 0.6875
Normal loss: 2.7091, Plan similarity: 3.0000, Random contrast: 0.6719
Normal loss: 3.3380, Plan similarity: 2.2188, Random contrast: 0.6836
Normal loss: 2.8165, Plan similarity: 2.5781, Random contrast: 0.6797
Normal loss: 2.9870, Plan similarity: 2.6094, Random contrast: 0.6836
Normal loss: 2.7792, Plan similarity: 3.5938, Random contrast: 0.6797
Normal loss: 2.7002, Plan similarity: 3.4688, Random contrast: 0.6797
Normal loss: 2.6638, Plan similarity: 2.5000, Random contrast: 0.6875
Normal loss: 2.9907, Plan similarity: 1.8359, Random contrast: 0.6875
Normal loss: 3.1609, Plan similarity: 4.9688, Random contrast: 0.6875
Normal loss: 3.3391, Plan similarity: 4.8125, Random contrast: 0.6758
Normal loss: 3.3324, Plan similarity: 5.1562, Random contrast: 0.6797
Normal loss: 2.9885, Plan similarity: 2.9375, Random contrast: 0.6641
Normal loss: 3.0497, Plan similarity: 2.4375, Random contrast: 0.6875
Normal loss: 2.7990, Plan similarity: 3.7188, Random contrast: 0.6797
Normal loss: 2.9276, Plan similarity: 4.0000, Random contrast: 0.6875
Normal loss: 2.8802, Plan similarity: 3.3750, Random contrast: 0.6836
Normal loss: 2.8609, Plan similarity: 3.3125, Random contrast: 0.6797
Normal loss: 2.5584, Plan similarity: 2.9062, Random contrast: 0.6836
Normal loss: 2.9506, Plan similarity: 2.1719, Random contrast: 0.6875
Normal loss: 3.0497, Plan similarity: 4.2500, Random contrast: 0.6836
Normal loss: 2.9799, Plan similarity: 3.5625, Random contrast: 0.6875
Normal loss: 3.0383, Plan similarity: 2.7812, Random contrast: 0.6875
Normal loss: 3.4183, Plan similarity: 2.4688, Random contrast: 0.6719
Normal loss: 2.8123, Plan similarity: 2.8281, Random contrast: 0.6680
Normal loss: 2.9628, Plan similarity: 2.4375, Random contrast: 0.6797
Normal loss: 3.1197, Plan similarity: 3.0938, Random contrast: 0.6758
Normal loss: 3.1070, Plan similarity: 2.0938, Random contrast: 0.6797
Normal loss: 3.1349, Plan similarity: 2.0938, Random contrast: 0.6875
Normal loss: 3.0902, Plan similarity: 4.2188, Random contrast: 0.6875
Normal loss: 2.9521, Plan similarity: 3.4688, Random contrast: 0.6875
Normal loss: 2.8738, Plan similarity: 3.6250, Random contrast: 0.6836
Normal loss: 3.0860, Plan similarity: 2.4375, Random contrast: 0.6797
Normal loss: 3.3112, Plan similarity: 2.3594, Random contrast: 0.6797
Normal loss: 2.7667, Plan similarity: 2.6562, Random contrast: 0.6875
Normal loss: 3.1573, Plan similarity: 3.6406, Random contrast: 0.6875
Normal loss: 2.9985, Plan similarity: 3.7969, Random contrast: 0.6797
Normal loss: 2.9000, Plan similarity: 2.5781, Random contrast: 0.6836
Normal loss: 3.2593, Plan similarity: 2.2500, Random contrast: 0.6875
Normal loss: 2.7990, Plan similarity: 3.7031, Random contrast: 0.6797
Normal loss: 2.4261, Plan similarity: 3.3281, Random contrast: 0.6797
Normal loss: 3.0754, Plan similarity: 3.5312, Random contrast: 0.6797
Normal loss: 2.8613, Plan similarity: 2.3750, Random contrast: 0.6875
Normal loss: 3.1039, Plan similarity: 2.2500, Random contrast: 0.6836
Normal loss: 3.0709, Plan similarity: 2.6250, Random contrast: 0.6836
Normal loss: 3.1849, Plan similarity: 1.7188, Random contrast: 0.6797
Normal loss: 3.0400, Plan similarity: 3.7188, Random contrast: 0.6836
Normal loss: 3.2773, Plan similarity: 4.1250, Random contrast: 0.6836
Normal loss: 3.6408, Plan similarity: 5.1562, Random contrast: 0.6875
Normal loss: 3.2432, Plan similarity: 5.6875, Random contrast: 0.6719
Normal loss: 3.7633, Plan similarity: 5.1875, Random contrast: 0.6797
Normal loss: 3.4342, Plan similarity: 5.5312, Random contrast: 0.6797
Normal loss: 3.1135, Plan similarity: 2.0312, Random contrast: 0.6758
Normal loss: 3.6274, Plan similarity: 2.3438, Random contrast: 0.6875
Normal loss: 3.0665, Plan similarity: 3.6562, Random contrast: 0.6875
Normal loss: 3.5319, Plan similarity: 4.2812, Random contrast: 0.6836
Normal loss: 3.1534, Plan similarity: 3.2344, Random contrast: 0.6836
Normal loss: 3.3137, Plan similarity: 3.1250, Random contrast: 0.6875
Normal loss: 3.3188, Plan similarity: 2.3125, Random contrast: 0.6836
Normal loss: 2.8156, Plan similarity: 3.1250, Random contrast: 0.6836
Normal loss: 3.0546, Plan similarity: 2.5938, Random contrast: 0.6797
Normal loss: 2.8905, Plan similarity: 2.8438, Random contrast: 0.6836
Normal loss: 2.7962, Plan similarity: 3.6562, Random contrast: 0.6758
Normal loss: 2.7715, Plan similarity: 3.4062, Random contrast: 0.6875
Normal loss: 3.3163, Plan similarity: 2.5938, Random contrast: 0.6797
Normal loss: 3.0522, Plan similarity: 2.1250, Random contrast: 0.6797
Normal loss: 2.8745, Plan similarity: 2.7812, Random contrast: 0.6836
Normal loss: 2.7769, Plan similarity: 3.0938, Random contrast: 0.6836
Normal loss: 3.1306, Plan similarity: 3.5000, Random contrast: 0.6875
Normal loss: 3.1157, Plan similarity: 3.6250, Random contrast: 0.6484
Normal loss: 3.2277, Plan similarity: 3.5312, Random contrast: 0.6875
Normal loss: 2.8523, Plan similarity: 2.4375, Random contrast: 0.6836
Normal loss: 2.8579, Plan similarity: 2.3438, Random contrast: 0.6758
Normal loss: 3.1849, Plan similarity: 2.3750, Random contrast: 0.6875
Normal loss: 2.9276, Plan similarity: 2.8594, Random contrast: 0.6797
Normal loss: 2.9358, Plan similarity: 3.1250, Random contrast: 0.6797
Normal loss: 2.8369, Plan similarity: 3.4688, Random contrast: 0.6875
Normal loss: 2.8224, Plan similarity: 2.5312, Random contrast: 0.6875
Normal loss: 3.0359, Plan similarity: 1.9062, Random contrast: 0.6875
Normal loss: 3.0378, Plan similarity: 2.8125, Random contrast: 0.6797
Normal loss: 3.0521, Plan similarity: 3.2500, Random contrast: 0.6875
Normal loss: 2.9614, Plan similarity: 3.0312, Random contrast: 0.6797
Normal loss: 2.7987, Plan similarity: 1.9141, Random contrast: 0.6836
Normal loss: 3.0780, Plan similarity: 2.3281, Random contrast: 0.6836
Normal loss: 2.9391, Plan similarity: 3.1250, Random contrast: 0.6836
Normal loss: 2.6573, Plan similarity: 3.0156, Random contrast: 0.6875
Normal loss: 2.8349, Plan similarity: 2.5000, Random contrast: 0.6875
Normal loss: 2.7916, Plan similarity: 2.4062, Random contrast: 0.6875
Normal loss: 3.2560, Plan similarity: 2.1562, Random contrast: 0.6836
Normal loss: 2.8445, Plan similarity: 3.0781, Random contrast: 0.6875
Normal loss: 3.0695, Plan similarity: 3.2500, Random contrast: 0.6875
Normal loss: 3.3214, Plan similarity: 2.7500, Random contrast: 0.6797
Normal loss: 3.1756, Plan similarity: 3.1719, Random contrast: 0.6719
Normal loss: 3.3257, Plan similarity: 2.0469, Random contrast: 0.6797
Normal loss: 3.0695, Plan similarity: 2.3438, Random contrast: 0.6797
Normal loss: 2.8529, Plan similarity: 2.3438, Random contrast: 0.6836
Normal loss: 2.8682, Plan similarity: 2.0312, Random contrast: 0.6836
Normal loss: 2.8205, Plan similarity: 3.3750, Random contrast: 0.6719
Normal loss: 2.6685, Plan similarity: 3.2656, Random contrast: 0.6836
Normal loss: 2.7422, Plan similarity: 3.1094, Random contrast: 0.6875
Normal loss: 2.8147, Plan similarity: 2.9844, Random contrast: 0.6797
Normal loss: 2.9045, Plan similarity: 2.3125, Random contrast: 0.6875
Normal loss: 2.7954, Plan similarity: 2.1094, Random contrast: 0.6875
Normal loss: 3.1134, Plan similarity: 2.3438, Random contrast: 0.6797
Normal loss: 3.0018, Plan similarity: 1.8516, Random contrast: 0.6875
Normal loss: 2.7793, Plan similarity: 3.3281, Random contrast: 0.6797
Normal loss: 2.9748, Plan similarity: 2.8594, Random contrast: 0.6875
Normal loss: 3.1035, Plan similarity: 2.2500, Random contrast: 0.6797
Normal loss: 3.3375, Plan similarity: 1.6875, Random contrast: 0.6797
Normal loss: 3.1571, Plan similarity: 4.3125, Random contrast: 0.6875
Normal loss: 3.2595, Plan similarity: 4.0938, Random contrast: 0.6797
Normal loss: 2.9274, Plan similarity: 4.6250, Random contrast: 0.6758
Normal loss: 2.9469, Plan similarity: 3.9375, Random contrast: 0.6797
Normal loss: 3.1403, Plan similarity: 2.2500, Random contrast: 0.6875
Normal loss: 3.2111, Plan similarity: 2.4688, Random contrast: 0.6836
Normal loss: 3.5302, Plan similarity: 1.9531, Random contrast: 0.6875
Normal loss: 3.2088, Plan similarity: 3.5781, Random contrast: 0.6797
Normal loss: 2.7611, Plan similarity: 3.2812, Random contrast: 0.6797
Normal loss: 3.1668, Plan similarity: 2.4688, Random contrast: 0.6875
Normal loss: 3.2769, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 3.3349, Plan similarity: 2.3125, Random contrast: 0.6875
Normal loss: 2.8219, Plan similarity: 3.0312, Random contrast: 0.6719
Normal loss: 2.9118, Plan similarity: 3.4062, Random contrast: 0.6719
Normal loss: 2.9926, Plan similarity: 2.7188, Random contrast: 0.6797
Normal loss: 2.9414, Plan similarity: 3.7031, Random contrast: 0.6797
Normal loss: 2.7370, Plan similarity: 2.7656, Random contrast: 0.6875
Normal loss: 3.0679, Plan similarity: 2.2812, Random contrast: 0.6797
Normal loss: 2.9013, Plan similarity: 2.7812, Random contrast: 0.6797
Normal loss: 2.9656, Plan similarity: 3.4375, Random contrast: 0.6875
Normal loss: 2.8391, Plan similarity: 3.3281, Random contrast: 0.6758
Normal loss: 3.1348, Plan similarity: 2.7969, Random contrast: 0.6797
Normal loss: 2.8517, Plan similarity: 2.1094, Random contrast: 0.6797
Normal loss: 2.7386, Plan similarity: 2.7812, Random contrast: 0.6875
Normal loss: 2.8535, Plan similarity: 3.2344, Random contrast: 0.6797
Normal loss: 2.8096, Plan similarity: 2.5312, Random contrast: 0.6875
Normal loss: 2.9863, Plan similarity: 2.6562, Random contrast: 0.6836
Normal loss: 2.7701, Plan similarity: 2.3438, Random contrast: 0.6836
Normal loss: 2.9730, Plan similarity: 2.7344, Random contrast: 0.6836
Normal loss: 3.0307, Plan similarity: 2.3125, Random contrast: 0.6836
Normal loss: 2.9192, Plan similarity: 2.7188, Random contrast: 0.6875
Normal loss: 2.7376, Plan similarity: 3.1250, Random contrast: 0.6875
Normal loss: 2.7937, Plan similarity: 2.4062, Random contrast: 0.6875
Normal loss: 2.8267, Plan similarity: 2.9688, Random contrast: 0.6719
Normal loss: 2.4454, Plan similarity: 2.0625, Random contrast: 0.6875
Normal loss: 2.8241, Plan similarity: 3.0156, Random contrast: 0.6797
Normal loss: 2.7262, Plan similarity: 2.6875, Random contrast: 0.6836
Normal loss: 2.7191, Plan similarity: 2.8125, Random contrast: 0.6758
Normal loss: 2.8862, Plan similarity: 2.5000, Random contrast: 0.6875
Normal loss: 2.7099, Plan similarity: 2.6406, Random contrast: 0.6680
Normal loss: 2.9045, Plan similarity: 3.2656, Random contrast: 0.6836
Normal loss: 2.9765, Plan similarity: 2.4219, Random contrast: 0.6797
Normal loss: 2.6961, Plan similarity: 2.4062, Random contrast: 0.6797
Normal loss: 2.8619, Plan similarity: 2.4375, Random contrast: 0.6797
Normal loss: 2.7296, Plan similarity: 3.2500, Random contrast: 0.6719
Normal loss: 2.9093, Plan similarity: 3.2969, Random contrast: 0.6719
Normal loss: 2.7155, Plan similarity: 1.7578, Random contrast: 0.6797
Normal loss: 2.8451, Plan similarity: 2.5625, Random contrast: 0.6797
Normal loss: 2.7991, Plan similarity: 2.2969, Random contrast: 0.6797
Normal loss: 3.1775, Plan similarity: 1.7734, Random contrast: 0.6875
Normal loss: 2.6697, Plan similarity: 3.6875, Random contrast: 0.6797
Normal loss: 2.7407, Plan similarity: 2.8125, Random contrast: 0.6797
Normal loss: 2.9216, Plan similarity: 2.3594, Random contrast: 0.6719
Normal loss: 2.9352, Plan similarity: 2.1719, Random contrast: 0.6758
Normal loss: 2.8794, Plan similarity: 2.9062, Random contrast: 0.6797
Normal loss: 2.7436, Plan similarity: 3.2188, Random contrast: 0.6680
Normal loss: 2.8789, Plan similarity: 3.1562, Random contrast: 0.6836
Normal loss: 2.9400, Plan similarity: 2.6562, Random contrast: 0.6641
Normal loss: 2.7923, Plan similarity: 2.4375, Random contrast: 0.6797
Normal loss: 2.7678, Plan similarity: 2.0625, Random contrast: 0.6719
Normal loss: 3.0021, Plan similarity: 2.8438, Random contrast: 0.6875
Normal loss: 2.9783, Plan similarity: 2.7500, Random contrast: 0.6875
Normal loss: 2.8279, Plan similarity: 2.6719, Random contrast: 0.6836
Normal loss: 2.6533, Plan similarity: 2.2500, Random contrast: 0.6836
Normal loss: 2.7583, Plan similarity: 2.9375, Random contrast: 0.6797
Normal loss: 2.6838, Plan similarity: 2.6094, Random contrast: 0.6875
Normal loss: 2.9053, Plan similarity: 2.9375, Random contrast: 0.6797
Normal loss: 3.1184, Plan similarity: 3.4688, Random contrast: 0.6758
Normal loss: 2.9695, Plan similarity: 2.4844, Random contrast: 0.6641
Normal loss: 2.5510, Plan similarity: 2.5312, Random contrast: 0.6875
Normal loss: 2.9201, Plan similarity: 3.4688, Random contrast: 0.6797
Normal loss: 2.8141, Plan similarity: 2.4688, Random contrast: 0.6875
Normal loss: 2.9562, Plan similarity: 2.0469, Random contrast: 0.6445
Normal loss: 2.7683, Plan similarity: 2.8125, Random contrast: 0.6836
Normal loss: 2.6913, Plan similarity: 2.8750, Random contrast: 0.6836
Normal loss: 2.8635, Plan similarity: 2.3906, Random contrast: 0.6680
Normal loss: 2.8108, Plan similarity: 2.3906, Random contrast: 0.6797
Normal loss: 2.9079, Plan similarity: 2.9219, Random contrast: 0.6836
Normal loss: 2.6211, Plan similarity: 3.0000, Random contrast: 0.6836
Normal loss: 2.9011, Plan similarity: 2.6250, Random contrast: 0.6797
Normal loss: 2.9900, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 3.1084, Plan similarity: 2.8281, Random contrast: 0.6797
Normal loss: 3.1212, Plan similarity: 2.8750, Random contrast: 0.6797
Normal loss: 2.5250, Plan similarity: 2.5625, Random contrast: 0.6797
Normal loss: 2.5788, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 2.8996, Plan similarity: 1.8281, Random contrast: 0.6875
Normal loss: 2.6482, Plan similarity: 2.6250, Random contrast: 0.6719
