Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.0901, Plan similarity: 0.1270, Random contrast: 0.6875
Normal loss: 0.0774, Plan similarity: 1.3594, Random contrast: 0.6914
Normal loss: 0.0587, Plan similarity: 0.2402, Random contrast: 0.6914
Normal loss: 0.1732, Plan similarity: 4.7188, Random contrast: 0.6914
Normal loss: 0.3566, Plan similarity: 1.5703, Random contrast: 0.6797
Normal loss: 0.6060, Plan similarity: 1.0156, Random contrast: 0.6797
Normal loss: 0.6950, Plan similarity: 1.5156, Random contrast: 0.6641
Normal loss: 1.0438, Plan similarity: 1.8203, Random contrast: 0.6602
Normal loss: 0.9949, Plan similarity: 1.3359, Random contrast: 0.6719
Normal loss: 0.2895, Plan similarity: 0.9570, Random contrast: 0.6719
Normal loss: 0.2040, Plan similarity: 0.6406, Random contrast: 0.6875
Normal loss: 0.2158, Plan similarity: 0.8516, Random contrast: 0.6875
Normal loss: 0.1612, Plan similarity: 2.8438, Random contrast: 0.6875
Normal loss: 0.2086, Plan similarity: 2.3125, Random contrast: 0.6797
Normal loss: 0.1147, Plan similarity: 0.1758, Random contrast: 0.6836
Normal loss: 0.1625, Plan similarity: 0.1060, Random contrast: 0.6836
Normal loss: 0.1107, Plan similarity: 4.1562, Random contrast: 0.6875
Normal loss: 0.1083, Plan similarity: 0.1348, Random contrast: 0.6875
Normal loss: 0.1365, Plan similarity: 1.3125, Random contrast: 0.6875
Normal loss: 0.0776, Plan similarity: 0.1152, Random contrast: 0.6875
Normal loss: 0.0792, Plan similarity: 0.1191, Random contrast: 0.6875
Normal loss: 0.1390, Plan similarity: 0.1523, Random contrast: 0.6875
Normal loss: 0.0643, Plan similarity: 0.0442, Random contrast: 0.6875
Normal loss: 0.0937, Plan similarity: 0.1123, Random contrast: 0.6797
Normal loss: 0.0811, Plan similarity: 0.0869, Random contrast: 0.6875
Normal loss: 0.1093, Plan similarity: 0.0547, Random contrast: 0.6797
Normal loss: 0.1463, Plan similarity: 3.7812, Random contrast: 0.6875
Normal loss: 0.1168, Plan similarity: 2.8281, Random contrast: 0.6875
Normal loss: 0.1046, Plan similarity: 0.0771, Random contrast: 0.6875
Normal loss: 0.1232, Plan similarity: 2.0156, Random contrast: 0.6875
Normal loss: 0.0733, Plan similarity: 0.1230, Random contrast: 0.6875
Normal loss: 0.0591, Plan similarity: 0.0977, Random contrast: 0.6875
Normal loss: 0.0999, Plan similarity: 0.0645, Random contrast: 0.6875
Normal loss: 0.0940, Plan similarity: 0.8203, Random contrast: 0.6836
Normal loss: 0.0639, Plan similarity: 0.1211, Random contrast: 0.6875
Normal loss: 0.1364, Plan similarity: 2.6406, Random contrast: 0.6875
Normal loss: 0.0686, Plan similarity: 2.2500, Random contrast: 0.6875
Normal loss: 0.0550, Plan similarity: 0.0796, Random contrast: 0.6914
Normal loss: 0.0579, Plan similarity: 0.1069, Random contrast: 0.6641
Normal loss: 0.0966, Plan similarity: 0.0889, Random contrast: 0.6875
Normal loss: 0.1245, Plan similarity: 3.9688, Random contrast: 0.6797
Normal loss: 0.0574, Plan similarity: 0.1182, Random contrast: 0.6875
Normal loss: 0.0494, Plan similarity: 0.0869, Random contrast: 0.6406
Normal loss: 0.1131, Plan similarity: 4.0625, Random contrast: 0.6484
Normal loss: 0.1177, Plan similarity: 2.3438, Random contrast: 0.5312
Normal loss: 0.1334, Plan similarity: 1.5000, Random contrast: 0.6562
Normal loss: 0.0949, Plan similarity: 0.0957, Random contrast: 0.6797
Normal loss: 0.0781, Plan similarity: 1.1641, Random contrast: 0.5938
Normal loss: 0.0509, Plan similarity: 0.5117, Random contrast: 0.6406
Normal loss: 0.0771, Plan similarity: 0.0227, Random contrast: 0.6914
Normal loss: 0.0674, Plan similarity: 0.3242, Random contrast: 0.4863
Normal loss: 0.0653, Plan similarity: 0.0518, Random contrast: 0.6914
Normal loss: 0.0767, Plan similarity: 0.3516, Random contrast: 0.5547
Normal loss: 0.1053, Plan similarity: 2.0156, Random contrast: 0.6875
Normal loss: 0.0691, Plan similarity: 0.2461, Random contrast: 0.6133
Normal loss: 0.1249, Plan similarity: 2.2969, Random contrast: 0.6328
Normal loss: 0.0623, Plan similarity: 0.6211, Random contrast: 0.5000
Normal loss: 0.0622, Plan similarity: 0.3633, Random contrast: 0.6562
Normal loss: 0.0791, Plan similarity: 2.3594, Random contrast: 0.6289
Normal loss: 0.0757, Plan similarity: 0.3516, Random contrast: 0.5000
Normal loss: 0.0788, Plan similarity: 0.1904, Random contrast: 0.6406
Normal loss: 0.0513, Plan similarity: 0.0654, Random contrast: 0.6875
Normal loss: 0.1988, Plan similarity: 1.5781, Random contrast: 0.5977
Normal loss: 0.0891, Plan similarity: 2.9219, Random contrast: 0.6562
Normal loss: 0.1637, Plan similarity: 2.7656, Random contrast: 0.6289
Normal loss: 0.0787, Plan similarity: 0.4512, Random contrast: 0.6133
Normal loss: 0.1072, Plan similarity: 2.0625, Random contrast: 0.4336
Normal loss: 0.0697, Plan similarity: 0.0850, Random contrast: 0.6641
Normal loss: 0.1370, Plan similarity: 0.1602, Random contrast: 0.6289
Normal loss: 0.1004, Plan similarity: 0.1602, Random contrast: 0.6484
Normal loss: 0.0606, Plan similarity: 0.1758, Random contrast: 0.6133
Normal loss: 0.0619, Plan similarity: 0.0430, Random contrast: 0.6445
Normal loss: 0.0815, Plan similarity: 2.3438, Random contrast: 0.6562
Normal loss: 0.1027, Plan similarity: 0.1416, Random contrast: 0.6562
Normal loss: 0.0562, Plan similarity: 0.0349, Random contrast: 0.6406
Normal loss: 0.0722, Plan similarity: 0.1719, Random contrast: 0.6875
Normal loss: 0.1143, Plan similarity: 4.8750, Random contrast: 0.6875
Normal loss: 0.0646, Plan similarity: 1.6484, Random contrast: 0.6875
Normal loss: 0.1639, Plan similarity: 0.2598, Random contrast: 0.6836
Normal loss: 0.0356, Plan similarity: 0.3008, Random contrast: 0.6406
Normal loss: 0.0665, Plan similarity: 0.8008, Random contrast: 0.6172
Normal loss: 0.1147, Plan similarity: 0.3359, Random contrast: 0.6328
Normal loss: 0.1110, Plan similarity: 0.1465, Random contrast: 0.6797
Normal loss: 0.1706, Plan similarity: 0.4414, Random contrast: 0.6211
Normal loss: 0.0709, Plan similarity: 0.1992, Random contrast: 0.6875
Normal loss: 0.0554, Plan similarity: 0.1875, Random contrast: 0.6914
Normal loss: 0.1161, Plan similarity: 2.7031, Random contrast: 0.6406
Normal loss: 0.0547, Plan similarity: 0.6055, Random contrast: 0.6797
Normal loss: 0.0847, Plan similarity: 2.3125, Random contrast: 0.6875
Normal loss: 0.0830, Plan similarity: 0.5977, Random contrast: 0.6875
Normal loss: 0.0985, Plan similarity: 0.1299, Random contrast: 0.6641
Normal loss: 0.0532, Plan similarity: 0.3887, Random contrast: 0.6641
Normal loss: 0.0822, Plan similarity: 0.3828, Random contrast: 0.5469
Normal loss: 0.1407, Plan similarity: 0.2197, Random contrast: 0.6523
Normal loss: 0.0939, Plan similarity: 0.4805, Random contrast: 0.5000
Normal loss: 0.0472, Plan similarity: 0.1074, Random contrast: 0.6875
Normal loss: 0.0702, Plan similarity: 0.2490, Random contrast: 0.6406
Normal loss: 0.1013, Plan similarity: 2.7031, Random contrast: 0.5859
Normal loss: 0.0638, Plan similarity: 0.2656, Random contrast: 0.5742
Normal loss: 0.0812, Plan similarity: 1.1719, Random contrast: 0.6875
Normal loss: 0.0643, Plan similarity: 0.3301, Random contrast: 0.4199
Normal loss: 0.1095, Plan similarity: 2.4219, Random contrast: 0.6875
Normal loss: 0.1106, Plan similarity: 2.2031, Random contrast: 0.6875
Normal loss: 0.0575, Plan similarity: 3.0625, Random contrast: 0.6562
Normal loss: 0.1112, Plan similarity: 0.1602, Random contrast: 0.6484
Normal loss: 0.0862, Plan similarity: 0.3320, Random contrast: 0.5195
Normal loss: 0.0959, Plan similarity: 0.2734, Random contrast: 0.6758
Normal loss: 0.1032, Plan similarity: 0.1670, Random contrast: 0.6562
Normal loss: 0.1118, Plan similarity: 0.3281, Random contrast: 0.5703
Normal loss: 0.0449, Plan similarity: 0.2422, Random contrast: 0.6016
Normal loss: 0.1887, Plan similarity: 0.1777, Random contrast: 0.6367
Normal loss: 0.1057, Plan similarity: 0.1025, Random contrast: 0.6328
Normal loss: 0.0749, Plan similarity: 0.4062, Random contrast: 0.5820
Normal loss: 0.0791, Plan similarity: 0.2422, Random contrast: 0.6094
Normal loss: 0.1587, Plan similarity: 0.2490, Random contrast: 0.5430
Normal loss: 0.0818, Plan similarity: 0.4043, Random contrast: 0.5234
Normal loss: 0.0729, Plan similarity: 0.5391, Random contrast: 0.6523
Normal loss: 0.1391, Plan similarity: 0.3320, Random contrast: 0.4141
Normal loss: 0.0716, Plan similarity: 0.3828, Random contrast: 0.5117
Normal loss: 0.0572, Plan similarity: 0.4238, Random contrast: 0.6016
Normal loss: 0.0608, Plan similarity: 0.0996, Random contrast: 0.6875
Normal loss: 0.0511, Plan similarity: 0.1885, Random contrast: 0.6797
Normal loss: 0.0618, Plan similarity: 0.3672, Random contrast: 0.6172
Normal loss: 0.0688, Plan similarity: 3.4219, Random contrast: 0.6719
Normal loss: 0.0508, Plan similarity: 0.0942, Random contrast: 0.6719
Normal loss: 0.0599, Plan similarity: 0.2441, Random contrast: 0.5938
Normal loss: 0.0333, Plan similarity: 0.8711, Random contrast: 0.6328
Normal loss: 0.0550, Plan similarity: 1.6484, Random contrast: 0.6484
Normal loss: 0.0603, Plan similarity: 0.0420, Random contrast: 0.6406
Normal loss: 0.0472, Plan similarity: 0.1143, Random contrast: 0.6719
Normal loss: 0.0956, Plan similarity: 0.3008, Random contrast: 0.5859
Normal loss: 0.1077, Plan similarity: 2.8594, Random contrast: 0.6797
Normal loss: 0.0541, Plan similarity: 0.4922, Random contrast: 0.5938
Normal loss: 0.0703, Plan similarity: 0.3750, Random contrast: 0.5898
Normal loss: 0.0611, Plan similarity: 0.0776, Random contrast: 0.6875
Normal loss: 0.0767, Plan similarity: 0.1777, Random contrast: 0.5859
Normal loss: 0.0332, Plan similarity: 0.3203, Random contrast: 0.6094
Normal loss: 0.0882, Plan similarity: 3.2031, Random contrast: 0.6172
Normal loss: 0.0693, Plan similarity: 0.0786, Random contrast: 0.6875
Normal loss: 0.0459, Plan similarity: 0.3887, Random contrast: 0.5781
Normal loss: 0.0530, Plan similarity: 0.1641, Random contrast: 0.6836
Normal loss: 0.0934, Plan similarity: 0.1348, Random contrast: 0.6797
Normal loss: 0.1113, Plan similarity: 1.4375, Random contrast: 0.5938
Normal loss: 0.0831, Plan similarity: 2.6406, Random contrast: 0.6758
Normal loss: 0.0904, Plan similarity: 0.4453, Random contrast: 0.6406
Normal loss: 0.1206, Plan similarity: 2.6719, Random contrast: 0.6289
Normal loss: 0.0743, Plan similarity: 0.3203, Random contrast: 0.5938
Normal loss: 0.0859, Plan similarity: 2.8594, Random contrast: 0.6172
Normal loss: 0.0585, Plan similarity: 0.2969, Random contrast: 0.5078
Normal loss: 0.0561, Plan similarity: 0.3516, Random contrast: 0.5000
Normal loss: 0.0570, Plan similarity: 0.1260, Random contrast: 0.6523
Normal loss: 0.1062, Plan similarity: 2.6094, Random contrast: 0.5977
Normal loss: 0.0420, Plan similarity: 0.1816, Random contrast: 0.6719
Normal loss: 0.0950, Plan similarity: 0.2754, Random contrast: 0.6016
Normal loss: 0.0463, Plan similarity: 0.7578, Random contrast: 0.5391
Normal loss: 0.0866, Plan similarity: 1.9453, Random contrast: 0.5938
Normal loss: 0.1225, Plan similarity: 0.5938, Random contrast: 0.6406
Normal loss: 0.0944, Plan similarity: 1.7344, Random contrast: 0.6562
Normal loss: 0.1220, Plan similarity: 0.2949, Random contrast: 0.6719
Normal loss: 0.0469, Plan similarity: 1.2188, Random contrast: 0.6172
Normal loss: 0.0645, Plan similarity: 1.5391, Random contrast: 0.6484
Normal loss: 0.0821, Plan similarity: 0.5508, Random contrast: 0.5938
Normal loss: 0.0772, Plan similarity: 0.4531, Random contrast: 0.5547
Normal loss: 0.0582, Plan similarity: 0.2773, Random contrast: 0.6211
Normal loss: 0.0598, Plan similarity: 0.5977, Random contrast: 0.6484
Normal loss: 0.0361, Plan similarity: 0.2041, Random contrast: 0.6719
Normal loss: 0.0479, Plan similarity: 0.2852, Random contrast: 0.5703
Normal loss: 0.0932, Plan similarity: 0.1562, Random contrast: 0.6094
Normal loss: 0.0809, Plan similarity: 4.6875, Random contrast: 0.5859
Normal loss: 0.0750, Plan similarity: 0.2031, Random contrast: 0.6445
Normal loss: 0.0539, Plan similarity: 0.2256, Random contrast: 0.6250
Normal loss: 0.0472, Plan similarity: 0.0449, Random contrast: 0.6680
Normal loss: 0.1153, Plan similarity: 0.4043, Random contrast: 0.5820
Normal loss: 0.0537, Plan similarity: 0.0496, Random contrast: 0.6914
Normal loss: 0.0595, Plan similarity: 0.2207, Random contrast: 0.6406
Normal loss: 0.0565, Plan similarity: 0.0732, Random contrast: 0.6289
Normal loss: 0.0487, Plan similarity: 0.1504, Random contrast: 0.6250
Normal loss: 0.0644, Plan similarity: 2.5781, Random contrast: 0.6523
Normal loss: 0.1436, Plan similarity: 0.3789, Random contrast: 0.6133
Normal loss: 0.0585, Plan similarity: 3.5469, Random contrast: 0.6250
Normal loss: 0.0716, Plan similarity: 1.6875, Random contrast: 0.5234
Normal loss: 0.0635, Plan similarity: 0.3594, Random contrast: 0.6406
Normal loss: 0.1154, Plan similarity: 4.8750, Random contrast: 0.5859
Normal loss: 0.0625, Plan similarity: 0.5859, Random contrast: 0.5938
Normal loss: 0.0741, Plan similarity: 1.1719, Random contrast: 0.5977
Normal loss: 0.1230, Plan similarity: 2.3438, Random contrast: 0.5898
Normal loss: 0.1603, Plan similarity: 0.6953, Random contrast: 0.6328
Normal loss: 0.0882, Plan similarity: 3.4219, Random contrast: 0.6250
Normal loss: 0.0654, Plan similarity: 0.3320, Random contrast: 0.6406
Normal loss: 0.1121, Plan similarity: 0.3047, Random contrast: 0.6172
Normal loss: 0.0833, Plan similarity: 3.0156, Random contrast: 0.6094
Normal loss: 0.0409, Plan similarity: 0.2520, Random contrast: 0.6719
Normal loss: 0.0810, Plan similarity: 0.1982, Random contrast: 0.6875
Normal loss: 0.0617, Plan similarity: 0.3672, Random contrast: 0.6406
Normal loss: 0.1443, Plan similarity: 0.3652, Random contrast: 0.5859
Normal loss: 0.0516, Plan similarity: 0.1270, Random contrast: 0.6406
Normal loss: 0.0795, Plan similarity: 0.4844, Random contrast: 0.5547
Normal loss: 0.0688, Plan similarity: 0.3242, Random contrast: 0.6016
Normal loss: 0.0662, Plan similarity: 0.2930, Random contrast: 0.6250
Normal loss: 0.0551, Plan similarity: 0.3047, Random contrast: 0.6094
Normal loss: 0.0506, Plan similarity: 0.1445, Random contrast: 0.6875
Normal loss: 0.0593, Plan similarity: 0.2490, Random contrast: 0.6914
Normal loss: 0.0681, Plan similarity: 0.3320, Random contrast: 0.6289
Normal loss: 0.0768, Plan similarity: 2.3438, Random contrast: 0.6406
Normal loss: 0.1148, Plan similarity: 2.1250, Random contrast: 0.6484
Normal loss: 0.0544, Plan similarity: 0.1523, Random contrast: 0.6914
Normal loss: 0.0550, Plan similarity: 0.0698, Random contrast: 0.6875
Normal loss: 0.0725, Plan similarity: 0.1924, Random contrast: 0.6172
Normal loss: 0.0712, Plan similarity: 1.9922, Random contrast: 0.6328
Normal loss: 0.1063, Plan similarity: 0.4570, Random contrast: 0.6484
Normal loss: 0.0637, Plan similarity: 0.3750, Random contrast: 0.5703
Normal loss: 0.0419, Plan similarity: 0.1074, Random contrast: 0.6484
Normal loss: 0.0431, Plan similarity: 0.1523, Random contrast: 0.6914
Normal loss: 0.0612, Plan similarity: 0.1279, Random contrast: 0.5586
Normal loss: 0.1457, Plan similarity: 0.3750, Random contrast: 0.6172
Normal loss: 0.0773, Plan similarity: 0.2412, Random contrast: 0.6328
Normal loss: 0.1050, Plan similarity: 1.0469, Random contrast: 0.6445
Normal loss: 0.1046, Plan similarity: 0.2100, Random contrast: 0.6602
Normal loss: 0.0639, Plan similarity: 0.5703, Random contrast: 0.4648
Normal loss: 0.0858, Plan similarity: 0.8711, Random contrast: 0.4336
Normal loss: 0.0591, Plan similarity: 0.4844, Random contrast: 0.5938
Normal loss: 0.1635, Plan similarity: 3.7344, Random contrast: 0.6055
Normal loss: 0.1067, Plan similarity: 3.5312, Random contrast: 0.5234
Normal loss: 0.0672, Plan similarity: 0.2207, Random contrast: 0.4961
Normal loss: 0.0642, Plan similarity: 0.0830, Random contrast: 0.6875
Normal loss: 0.1016, Plan similarity: 0.6094, Random contrast: 0.5703
Normal loss: 0.0655, Plan similarity: 3.0156, Random contrast: 0.6680
Normal loss: 0.0808, Plan similarity: 1.6016, Random contrast: 0.5781
Normal loss: 0.0966, Plan similarity: 0.3086, Random contrast: 0.6133
Normal loss: 0.0463, Plan similarity: 0.1299, Random contrast: 0.6250
Normal loss: 0.0827, Plan similarity: 0.3105, Random contrast: 0.5938
Normal loss: 0.1278, Plan similarity: 2.1719, Random contrast: 0.5234
Normal loss: 0.1200, Plan similarity: 0.5859, Random contrast: 0.6484
Normal loss: 0.3908, Plan similarity: 1.0469, Random contrast: 0.4258
Normal loss: 0.1218, Plan similarity: 0.5117, Random contrast: 0.6562
Normal loss: 0.1964, Plan similarity: 0.6172, Random contrast: 0.5078
Normal loss: 0.1001, Plan similarity: 0.3652, Random contrast: 0.5938
Normal loss: 0.1395, Plan similarity: 0.1719, Random contrast: 0.5547
Normal loss: 0.0650, Plan similarity: 0.3301, Random contrast: 0.5938
Normal loss: 0.0700, Plan similarity: 0.7109, Random contrast: 0.5859
Normal loss: 0.1177, Plan similarity: 4.5625, Random contrast: 0.6250
Normal loss: 0.0830, Plan similarity: 0.2734, Random contrast: 0.6094
Normal loss: 0.0545, Plan similarity: 0.1011, Random contrast: 0.6680
Normal loss: 0.1020, Plan similarity: 0.1406, Random contrast: 0.5898
Normal loss: 0.0828, Plan similarity: 0.0522, Random contrast: 0.6641
Normal loss: 0.0685, Plan similarity: 0.0815, Random contrast: 0.6758
Normal loss: 0.1056, Plan similarity: 1.9375, Random contrast: 0.6562
Normal loss: 0.0818, Plan similarity: 0.1719, Random contrast: 0.6172
Normal loss: 0.0761, Plan similarity: 2.3438, Random contrast: 0.6406
Normal loss: 0.0620, Plan similarity: 1.5625, Random contrast: 0.6172
Normal loss: 0.0730, Plan similarity: 3.6406, Random contrast: 0.6055
Normal loss: 0.0933, Plan similarity: 2.1406, Random contrast: 0.6562
Normal loss: 0.1267, Plan similarity: 0.1069, Random contrast: 0.6484
Normal loss: 0.0588, Plan similarity: 0.2236, Random contrast: 0.5977
Normal loss: 0.0800, Plan similarity: 0.9648, Random contrast: 0.6016
Normal loss: 0.0951, Plan similarity: 0.1719, Random contrast: 0.6406
Normal loss: 0.0439, Plan similarity: 0.1621, Random contrast: 0.6680
Normal loss: 0.0815, Plan similarity: 2.8906, Random contrast: 0.6172
Normal loss: 0.1104, Plan similarity: 0.1309, Random contrast: 0.6250
Normal loss: 0.1354, Plan similarity: 2.7344, Random contrast: 0.6133
Normal loss: 0.1074, Plan similarity: 0.2656, Random contrast: 0.6328
Normal loss: 0.1171, Plan similarity: 3.0625, Random contrast: 0.6484
Normal loss: 0.1889, Plan similarity: 0.2188, Random contrast: 0.5664
Normal loss: 0.4196, Plan similarity: 2.3906, Random contrast: 0.5508
Normal loss: 0.2761, Plan similarity: 3.0156, Random contrast: 0.4922
Normal loss: 0.0974, Plan similarity: 0.1133, Random contrast: 0.6172
